id,title,year
pcb958e58f1e343a44c227f742dd56200,The CN2 induction algo rithm.,
p5027cb0abc4abdba0b3c94c2a62ee1de,Un supervised learning in a self-organizing tree.,
p8af4382d057a6a7dcd3aee331d74cc76,Self-generating neural networks and their applications to telecommunications.,
p1cdbec46fef22736ffd7981f21934328,Self-generating neural networks.,
p6180d3b13e98c1967bbd7b38acfb4b22,The attribute selection problem in decision tree generation.,
pfd7a3002123c9134a4fda67c67e3032e,Discretization of numeric attributes.,
p1c98f48034309ebe985f37af805ad4c1,Concept learning through feature selection.,
p12222c04c9d3fd6ae53d98c75c3a0788,"Statistical tables for science, engineering, management and business studies.",
pe3d2564155aad07af4935ca8f2ff3246,Lookahead feature construction for learning hard concepts.,
pa82f8e9b31099a9c3b8e6d1d64e62c40,A probabilistic approach to feature selection A filter solution.,
pdb327de778b69d1f8766ad67d07d273b,A critical evaluation of intrinsic dimensionality algorithms. In E.S.,
pde84805103029211f3a182f6859afbb5,Separating PAC and mistake-bound learn ing models over the boolean domain.,
pb3bd7153f3c1f3a3f4bdaadcec2a64e5,Learn ing in the presence of finitely many or infinitely many irrelevant attributes.,
pca06a19d0323345b0f4ec20c52fcf9fb,"An Introduction to Probability and its Ap plications, volume 1.",
p01490e2d16feb6d6d2ac1e2297b85b18,Pre dicting f0; 1g functions on randomly drawn points.,
p4e781f2c5bbbffa591e006a585f8d1a1,Long. On-line learning with linear loss constraints.,
p22dd9b323013692f3ab63b40a37bf8fe,Learn ing nested differences of intersection-closed concept classes.,
pe764528088c2d320ae488a966538cb2f,Learning quickly when irrelevant at tributes abound: a new linear-threshold algorithm.,
p7f765d4e7233111aad3a8c192d9eb0e9,Mistake Bounds and Logarithmic Linear-threshold Learning Algorithms.,
p57c305d42243bfa6b1d20c8237779ad8,The weighted major ity algorithm.,
p6bd287200ea04f6ad02bd223c293a0c5,On-line learning with an oblivious envi ronment and the power of randomization.,
p5e5e166134f0cfbcfa1e284d2950623a,On the complexity of learn ing from counterexamples.,
pab74ed97d516ef327d79a3026030e780,On the complexity of learn ing from counterexamples and membership queries.,
pe816dc8f7138ac776770a2c9f689a732,Probably approximate learning of sets and functions.,
pc48ed8169ef920942fd05308b3c4a5f7,On the uniform con vergence of relative frequencies of events to their probabilities.,
p80148beac0c6857c5386f262d41e701f,"Scale-sensitive dimensions, uniform convergence, and learnability.",
p53fcf9648e47c36823c9b35d2f7ea802,Covering numbers for real-valued function classes.,
pe2e267827c13bd6888b1e5314f7cf815,"Long. Prediction, learning, uniform convergence, and scale-sensitive dimensions.",
pc333ae7d75f4ce5bcf39231ea0a79b34,"Long. On the complexity of learning from drifting distributions. Information and Computation,",
p26301c5d82c5988b225e873d8c78aa43,"Decision theoretic generalizations of the PAC model for neural net and other learning applications. Information and Computation,",
p1c35fd139b235405994b360d7b79b44f,"Equivalence of models for polynomial learnabil-ity. Information and Computation,",
peaee2a52a6f92dcb6b4967bcf2d5602d,"Predicting f0; 1g-functions on randomly drawn points. Information and Computation,",
pa63a92bd9b6c39c2aec3df00051d21f5,Long. A generalization of Sauer's Lemma.,
pf588a65efd4c08fee14232d62939a564,Toward efficient agnostic learning.,
p07887cd86206eee3a7362aa0d3bdbdd8,*-entropy and *-capacity of sets in functional spaces.,
p6758f4bcd8fc37299fe5055c40f3594f,The importance of convexity in learning with squared loss.,
p3f4a76b9716b17861fc2276a396cb5b3,Long. The complexity of learning according to two models of a drifting environment.,
p3fb8f504039a63460ac3f1fa8ea7c5e1,Occam's razor for functions.,
p52a850e1ddde64f0c6e619318c1d721e,Convergence of Stochastic Processes.,
pe9cdf2518de6a242b98774df6dc0ff79,"Empirical Processes : Theory and Applications,",
p2deff78c4fe4ed96edcd81a696c31ed5,On-line learning of functions of bounded variation under various sampling schemes.,
peb6eb0eb76a5542a4160dee57565691c,General lower bounds on the number of examples needed for learning probabilistic concepts.,
pfaf336049f151b5de42fdcb56ccc797f,Bounds on the number of examples needed for learning functions.,
pbd0cec1d3d93a58cb6920e0924d829cb,On the density of sets of vectors.,
pe602dafe823103421040cd8479305a16,A forbidden configuration theorem of Alon.,
pa12e99c2eb83b3485cb3c7db01692a59,"P.M. Long, and R.C. Williamson. Fat-shattering and the learnability of real-valued functions.",
p9abe1252c5c0975551c34f2dd7e85df3,Universal Donsker classes and metric entropy.,
p3ef30c4daea1f3ae246634b15742af13,A general lower bound on the number of examples needed for learning.,
pa04a0516f33704b3a725680c3613bd75,Coordinate density of sets of vectors.,
pf8129a8570b38c00619359270341c6af,On learning sets and functions.,
p104dd24d7f9d3196da8a72cc8737b220,and R.L. Biggs. Bounding sample size with the Vapnik Chervonenkis dimension.,
p404f85f64196f5826d1f8c2627fbb20e,Existence of submatrices with all possible columns.,
p5cca42add17ccad49f114a32095c0b15,Inductive principles of the search for empirical dependences.,
p577805eca4a8c3105e3be023bdba965d,On the uniform convergence of relative frequencies of events to their probabilities.,
p8cb13b8df77ae2526a399d4d7225c4a6,On the prediction of general recursive functions.,
p7fb480fbfbc859afcf2aff722359f11c,and P.M. Long. Apple tasting and nearly one-sided learning.,
p4bc88c5d72bd1489e4929caecc94f98e,On the complexity of learning from counterexamples.,
pba469ebf60af42932ba1ba9ce84d88db,On the complexity of learning from counterexamples and membership queries.,
pb24ce870de4b91d6f5d1059fc6407487,Aggregating strategies.,
p729a8e04cb0d8bb972202fe0314fcbb0,The learnability of formal concepts.,
p6dcc7e23f64cc40548e93847e32ccc92,Fast probabilistic algorithms for Hamiltonion circuits and matchings.,
p41c4bf679a57b032a9abf2c3b35f1c0e,A Markovian extension of Valiant's learning model.,
pd29dbb199dabf729d6b2f4ad8db511c0,Polynomially sparse variations and reducibility among prediction problems.,
p856b80eeef8bb4e41e2ad1e1345bf9b8,"A general lower bound on the number of examples needed for learning. Information and Computation,",
p0da6e1ca05a60542d86ad0d1ea7ec670,Helmbold and P.M. Long. Tracking drifting concepts using random examples.,
p93c4cc7fdcd9d9f71bd505a0c922b1f8,Predicting f0; 1g functions on ran-domly drawn points.,
p4936c206863b948ac5e788ee39a564ae,Predicting f0; 1g-functions on ran-domly drawn points.,
p72570bf680ea508c19375e50f2206b5e,A guided tour of Chernov bounds.,
p675b73b51c9d12458e6930a4bbacd8e6,Learning time varying concepts.,
p8ec8e6eead267fcd2306712ecfefe318,Mistake bounds of incremental learners when con-cepts drift with applications to feedforward networks.,
p0c1dddc97e2985ef54147a346993914f,Long. Towards a more comprehensive theory of learning in computers.,
pa349d5ec44d27e4a684c8a57558ae881,Prediction preserving reducibility.,
pb4a37d8adb8eff3f18a1df5d5b812c9e,Estimation of Dependencies based on Empirical Data.,
pcfd424a665873a2e6af6fd517cd24be2,Inductive principles of the search for empirical dependences (methods based on weak convergence of probability measures).,
pe168685b46015b2ea3d898f93e424ed2,"On the uniform convergence of relative frequencies of events to their probabilities. Theory of Probability and its Applications,",
p5d199b16625f44c1d7405ff9120bfae9,On the density of sets of divisors.,
p7650a129bfd63c94a59e2ffabca89e3d,General forbidden configuration theorems.,
p795bc4b970e6da4e35672c101d1c8044,On a conjecture concerning forbidden submatrices.,
p596657c9f0678d2c93d2033eb336eed6,Forbidden submatrices.,
pdf4053b12e75da4fc0020e1638faebeb,Bondy. Induced subsets.,
pcaabc2faa700fa2f09e19ccb494c4bfd,A course on empirical processes.,
p2df953396f56c5b886477cb16b6f4e69,On the trace of finite sets.,
p8ce6285c5c597d196305629084398938,Bounding one-way differences.,
p436fabccad93625ec0f36627f6c22b94,Generalizing the PAC model: sample size bounds from metric dimension-based uniform convergence results.,
p89db318a86f5ecf6ae1aae2a62c54e58,On the density of families of sets.,
p76dd8b99b21a7e553b04e9275e1357d9,and R.L. Biggs. Bounding sample size with the vapnik-chervonenkis dimension.,
p892e1c23347d88cb7e3a0b86aa419d6e,Dart calculus of induced subsets.,
p849d3a22341d765afef2a620fd5cf02a,"""Dynamic node creation in backpropagation networks,""",
p678359f32f117d8c5166051c342716f4,"""Learning in feedforward layered networks: The tiling algo rithm,""",
p6498e2d6d17f3d19c30c24896f5018c0,"""Self-organizing network for optimum supervised learning,""",
p5e0ebdf89fa1a25cdc0a3b5b16a9f54a,"""The upstart algorithm: a method for constructing and training feedforward neural networks,""",
p9234dff4bdce461f77025f61012263d1,UCI Repository of machine learning databases [Machine readable data repository].,
p030ad8ca6808aa7c2777d3fd02b44c9b,"""Use of quasi-Newton method in a feedforward neural net work construction algorithm,""",
pf1d1b748897a1bea05c1bc51e3ea7708,"""Learning to tell two spirals apart,""",
pac893446aa6ba49a63e8d7771bc26b92,"""Improving the convergence of the backpropagation algorithm,""",
p68e775fb059979260487c861c58bf314,"""A neural network construction algorithm which maximizes the likelihood function,""",
p004595ed2c8de5f9804d94b8ceb079e4,"""Combined quasi-Newton updates for unconstrained opti mization"",",
pafe7bd2b850dc62c230257fcc64ba169,"Broyden, ""The convergence of a class of double rank minimization, Algorithm 2, the new algorithm"",",
p41b6bb981473d6cab94ef887eeb18c15,"""A new approach to variable metric algorithms"",",
p1160a36de7a40402e04b98306a595ef3,"""A family of variable metric algorithms derived by variational means"",",
p1e6cd9a0ac42f4e0e5a50b944a2e09c0,"""Conditioning of quasi-Newton methods for function minimization"",",
p8e86958f8d216db567ac5fce12f6d1ab,"""The MONK's Problems A performance comparison of different learning algorithms"",",
pb8ce9546900d3bf116f9eeab8afb4ff3,"""Concept acquisition through representational adjustment,""",
p164f39d9b3ff348d205f77a16c062e34,"""Trading off simplicity and coverage in incremen tal concept learning,""",
p22aa569c8b1fcfafc8ab2c391ee61591,A fast rule generator.,
p8049a74bf06aab834ab716c6def1bccf,A connectionist approach to data mining.,
p16abbae0b7da058d6cc46780db67fa33,Comparing connectionist and symbolic learning methods.,
p81c220fec4ae8407cf001cece2330562,A neural network construction algorithm which maximizes the likelihood function.,
pc5e197bd2c0fcb592a4bc454bea1c2fe,A penalty function approach for pruning feedforward neural networks.,
p4178ea3ca392462fe0550ff3a2904a27,and V.S. Subrahmanian. Query caching and optimization in distributed mediator systems.,
p4a639f82298fa0b22aafd693606d106b,The Pegasus heterogenous multi-database system.,
pf94311b6589cbcdcda7e52cf2e94b588,Planning by rewriting: Efficiently generating high-quality plans.,
p3341ea271f22fa8fa894ac87ca97c625,Flexible and scalable query planning in distributed and heterogeneous environments.,
pf5c99ef30e81a962f5b427c55d06a949,Query reformulation for dynamic information integration.,
pb2627fd51230d3e5033119c7f29bf90c,Quantificational logic of context.,
p0479f456fcf52e725c867f58f69a90cb,Resource integration using a large knowledge base in Carnot.,
pad7cb5a66ace6a748b32d2cba13bdf32,Infomaster an information integration tool.,
p85b871fdc20c492e0a8e1edb86e9ff80,Integrating information sources using context logic.,
p5b19a6c20b975087fcfde2dca97441fe,Optimizing queries across diverse data sources.,
pc86206a11806668c2ab18c2a174989ff,"Information translation, mediation, and mosaic-based browsing in the tsimmis system.",
p567d3dea1294f22c24e6496abbbf5200,Infosleuth: Agent-based semantic integration of information in open and dynamic environments.,
pf533e500d030ba9dadff82da9eb306d2,An overview of Multibase.,
p3c70e528db4fa20eeb612f1bd8292a2e,Query-answering algorithms for information agents.,
p9d60dbdd40a748441c01279c5e57d810,"Don't scrap it, wrap it! A wrapper architecture for legacy data sources.",
pf3c05c690449a21e7985c509ef2e1218,"""Planning as Search: A Quan titative Approach,""",
p6644db38d07cbcd07b7a02b3b2f3dcbd,An approach to planning with incom plete information.,
p351b63b60e02e22db07f44283b33b864,Systematic nonlinear plan ning.,
p1c9ccaf0cc34e76fc3b4e1fcda77af2c,Commitment strategies in plan ning: A comparative analysis.,
p50c83f5c480e2b90a377c048e86be018,Pednault Toward a Math ematical Theory of Plan Synthesis.,
p89de76ddd60b0196489536c558a15260,Multi Contributor Causal Structures for Planning: A For malization and Evaluation.,
p8e9c105d468747fd0d64e02bc7c0be69,On the Utility of Systematicity: Understanding Tradeoffs between Redundancy and Commitment in Partial ordering Planning.,
pc91a75a878ddd2d19eb65b6e7378ef4d,Practical planning: ex tending the classical AI planning paradigm.,
p7b0b3ff3038c495e2916ba5d64367ab8,Abstraction in nonlinear planning.,
p7dbf62360fa66570f6f4d3bba9e78a09,Learning in relational databases: An attribute-oriented approach.,
p4e5b745c1872de09743529655ede1915,Reformulating query plans for multidatabase systems.,
p3abeb34e96f11d12e5580814ac3c338d,Special section on inductive logic programming.,
pd037905164548e0c055b5d274de71bbc,The use of background knowledge in decision tree induction.,
p47799c7f6c6c253705d3add52ae670e3,The Use of Knowledge in Analogy and Induction.,
p5148154ec538d2e911b0348995b8e178,Learning transformation rules for semantic query optimization: A data-driven approach.,
pf3484bfc7384e4282cc6efdc9c3b7b57,A formal model of trade-off between optimization and execution costs in semantic query optimization.,
pd4fea47c87e45aeb19baa90140f72698,Discovering regularities from knowledge bases.,
pe961314938ed56d1b3f9f6667749fed0,Finding least constrained plans and optimal parallel executions is harder than we thought.,
pad18615fc6d84f8c7dd2fa23cd5f52ba,On the relation of classical and temporal planning.,
p42266dcfd7c987ce8f1541488adb049f,Multi-contributor causal structures for planning: A formalization and evaluation.,
p62518e5e65b9070eea845c7e7fb0116f,Commitment strategies in planning: A comparative analysis.,
p17ea22b42434dcd49041bf0648dbebfd,Planning with Continuous Change.,
pe56e6564286091c31ded849776cefc78,Complete determination of parallel actions and temporal optimization in linear plans of action.,
p3a2a0e1d053bd5ada7199459adb7a747,Detection and parallel execution of independent instructions.,
pf7d29b580d5916c2a9c1b469de4ef914,Nonlinear planning with parallel resource allocation.,
p295a4fd32790e2398935295f70adb59e,An introduction to partial-order planning.,
p897a4ce1d42a812df2b46524852a959d,Retrieving and Integrat ing Data from Multiple Information Sources.,
pd680ce4f3850ccdee2424e5b913e5f37,Knowledge-based Query Processing.,
p6813f84cc8e6abd0d81769545e781aad,Rule Induction for Semantic Query Optimizer.,
p0d1116f7a2ed9b9cf299ab8a2692ca6e,Learning Database Abstractions for Query Reformulation.,
p0ad5a3c4fd1a00618d3b738d6742e7bf,Inductive Logic Programming: Techniques and Ap plications.,
pef5cf2842118ed47c92ad3e0e67d76aa,Efficient Algorithms for Dis covering Association Rules.,
pe634b86d395b59eba3c7e80ee4d87ffa,Learning Transforma tion Rules for Semantic Query Optimization: A Data-Driven Approach.,
pdba066f62ecdd332cff3e32cd763d006,Automatic Rule Derivation for Semantic Query Optimizer.,
pf4d811e60e12e65b7bef59079fae7fc5,Automatic Knowledge Acquisition and Maintenance for Semantic Query Optimizer.,
pb3ccd67e36bfc44426c07008516e1b62,"Integrating Planning, Execution and Monitoring.",
p060c7fb311734f4c26abe7f03bc29b58,Achieving the functionality of filter conditions in partial order planner.,
p53722a8c52e50a612e89c6414d996dc4,The Open Planning Architecture.,
pbf53c0c206ea3c011027185a37df30c5,Statistical Methods for Analyzing Speedup Learning Experiments.,
p10ce693bddfe3cf7e3f4a076c822ff57,Planning. In Readings in Planning.,
pe344f073a3697b6d95d2bb3a5857bca1,Approximate Planning.,
pb07295bb5ba9ab3ca2d8ff05c5698fe0,Planning as Refinement Search: A unified framework for comparative analysis of Search Space Size and Performance.,
pe38d6190f941478bc9aa1b13570a8aee,On the Utility of Systematicity: Understanding tradeoffs between redundancy and commitment in partial order planning.,
pc90bd7a69786ef582c7e0a4265dd1abe,On the Nature and Role of Modal Truth Criteria in Planning.,
p0db3c576bd59cc9a7f5b8abe5f2e7a57,Refinement search as a unifying framework for analyzing planning algorithms.,
p7732e41329674c06cbee2ef443b74e40,Design Tradeoffs in Partial Order (Plan Space) Planning.,
p5e4762bbf13885a5ce7e323fb5c73b48,"A comparative analysis of partial order planning and task reduction planning SIGART Bulletin, Special Section on evaluating plans,",
p1340e295743e568c5e02097d0fd8792b,A Comparison of the SNLP and TWEAK planning algorithms.,
p24ae8f270fc0d1ab7f4a705a2fa0e0f8,Relating the Performance of Partial-order planning algorithms to domain features.,
pc2e9e7a8d9827023055f1fe73ebd38ba,Evaluating the Tradeoffs in Partial-Order Planning Algorithms.,
p636891e730eddd7d3003e49f67b78ee8,Total Order vs. Partial Order Planning:,
p7c7272445cafad19bbc7c87c848268e6,Generalizing nonlinear planning to handle complex goals and actions with context dependent effects.,
p8f55ca3d057637ebb3b6598ffa00f000,Threat-Removal Strategies for Nonlinear Planning.,
p79dcc1d6942ef272fbe848168a34e5d7,Parra. Transformational approach to transportation scheduling.,
p6779e4bf5f2bc3a859ed1a1c388ccc43,Smith KIDS -- a semi-automatic program development system.,
p0b284e98381121a1d853a367ca1feb83,Formalizing planning knowledge for hierarchical planning.,
p177312472865ea0fcf34d5122b50ea5a,An evaluation of the temporal coherence heuristic in partial-order planning.,
pd84d83febcc1c84b5aac7ceb5ad72248,Design and implementation of a knowledge-based query processor.,
pf6b996bed031b4ee8b922e217c2cc468,The SIMS manual: Version 1.0.,
p911dd438f6a7577e31fa994cd12e2ef1,"Intelligent caching: Selecting, representing, and reusing data in an information server.",
pf3de7399b1bd246ded3041a622764c74,"Query processing in an information mediator. In Proceedings of the ARPA / Rome Laboratory Knowledge-Based Planning and Scheduling Initiative,",
pa8cf0f133515caf7f1c9714ea2869b10,"On the Effi cient Allocation of Resources for Hypothesis Evaluation in Machine Learning: A Statistical Approach,",
p0aaa471bceb4dd355559fb6d56028253,"A Model for Auton omous Learning in Probabilistic Domains,",
p4ec986326929bef3f171c933f5978797,"Rationality and its Roles in Reasoning (ex tended version),",
pe2de45092293d2ece957aec32feb6e06,"The Sequential Statistical Analysis,",
pc7e7178f8a2de2118ee705868a32ba79,"A Probabil istic Solution to the Utility Problem in Speed-up Learning,",
p31865d049401a6190f7cf94d5a0fb987,"Learning Search Control Knowledge for Deep Space Network Scheduling,",
pfb4e7b9ed9d5c4f1a11a8ab3e8173e02,"A Statistical Approach to Solving the EBL Utility Problem,",
p7b5923c8a306fdcef265349ec63e5c63,"Introduction to Mathemati cal Statistics,",
pd36bfda20433fe543b883fddcc4f5a3e,"Decision Analysis: Perspectives on Inference, Decision, and Experimentation,",
p41c8b86a6dcbc863406e737ef0f99e8d,"Minton,in Learning Search Control Knowledge: An Explanation-Based Approach,",
p1b0ab4fab516dc83c1b6b920534641d2,"Efficient Algorithms for Minimizing Cross Validation Error,",
pdcac59716c21b0ddbec42d3da2d40840,"Decision Theo retic Subsampling for Induction on Large Databases,",
p000c297c536703f85d74aa8e7d11908d,"A New Model for Inductive Inference,",
p2d4b3198fbdd212dae8951f1950477cf,"Do the Right Thing: Studies in Limited Rationality,",
p146a10420486416ced5b3584dd451ddf,"A theory of unsupervised speedup learning,",
p040856938c9d6e33f5785f3ffc01c4a4,"Modular Utility Re presentation for Decision-Theoretic Planning,",
p94c228dcbcc6d44769596ce046f4b5e0,Acquiring knowledge of knowledge acquisition: A self-study of Generic Tasks.,
pbee8be5c7e68fec6205f925e1da2a369,An overwiev of the KL-ONE knowledge representation system.,
pb9686b695f48dec683aa9c01aac823e8,The efficacy of knowledge elicitation techniques: A comparison across domains and levels of expertise.,
p3a42062032f64a37f72f31528fa7c277,"Models, methods, roles and tasks: Many labels one idea?.",
pd9b6b437a572fcce596bbfdb91d52b56,Glueing together small solutions: An office planning model in MODEL-K.,
p2d13eba99b6b55597e54303458418aa1,The knowledge acquisition grid: A method for training knowledge engineers.,
pa5f5178e2479bed1093ee16dcb504f50,13 Knowledge Acquisition for Knowledge-Based Systems Int.,
p35a0efa7061805a5ec33b6724743fef4,A review of Sisyphus 91 & 92: Models of problem-solving knowledge.,
pbe375e3d4efb9b9f1e534d7a3a5f5a86,Special Issue on Sisyphus: Models of Problem Solving.,
pbffb91fef87333740021c3ff7122fcf1,"""On Becoming Reactive,""",
p8cc29148d6485ca5f7cabf74142593fd,"""Learning by Analogy: Formulating and Generalizing Plans from Past Experience,""",
p8bf5179859a8ef4acc12e3e3ed06e7e7,Internal document,
p27788682a7501c3b9d8f130d9cb87e7c,"Experimentation in PRODIGY: Acquiring Domain and State Knowledge,",
pf8f713bca9285b0ed4f6997fdd85f916,"""The World Modelers Project: Learning in a Reactive Environment,""",
p8431da8883e6bf40b721f32c782983d7,"M.M., ""Integrating Derivational Analogy into a General Problem-Solving Architecture,""",
p3a2c84a174e460c2a6abe9bbc512f895,"""Derivational Analogy: A Theory of Reconstructive Problem Solving and Expertise Acquisition,""",
p9c47b6296fd4f9e9aed7bbee16e52b90,"""Inducing Iterative Rules from Experience: The FERMI Experiment,""",
p8c06428c1c8ff3fd44b73806ada40eb8,"""Explanation-Based Learning: An Alternative View,""",
pe49637e24e7447c083ac9bba3db15800,"A Structural Theory of Search Control,",
p6bae9437eb2c908721f3e2f71ca3d656,"""Reactive Reasoning and Planning,""",
pf4bd8d18c0ed4a1981dc86e8ae50f153,"""Incremental Multiple Concept Learning Using Experiments,""",
pe26b056ca77ee3530248ba2c7a6a0e9a,"Case-based planning: Viewing planning as a Memory Task,",
p467eb6f429c3c41d15b2db6546723dfb,"R.L., ""Graphical Knowledge Acquisition,""",
p02ee31abb049f5b1d4c5f5e83f81f165,"An Architecture for Intelligent Reactive Systems,",
pd7c94252fcc98881cf5c8c873c150e40,"C.A., ""Learning Hierarchies of Abstraction Spaces,""",
p829de69965c283aed8fd41aaac8c89cc,"The Process of Scientific Research: The Strategy of Experimentation,",
paed7b4c204502d6fc491993f1bc20ec6,"""The Role of Experimentation in Scientific Theory Revision,""",
p8ecfdd75f770adc9f618dfcc7a5802e4,"The Deliberate Integration of Planning, Execution and Learning,",
pa6618cb7d0844e945cab08f0869c3d62,"""Chunking in SOAR: The Anatomy of a General Learning Mechanism,""",
p3c07bc82ce414eed06df8179f41af04c,"""Learning in Tele-autonomous Systems using Soar,""",
p6cd06d337daf6f5aed34c0698098b120,"Scientific Discovery: Computational Explorations of the Creative Processes,",
p7f4ce2f6fbc52f31411176ee1912f4e0,"Machine Learning, An Artificial Intelligence Approach,",
p0b62a63caa10ca2327715939416743d0,"""Strategies for Learning Search Control Rules: An Explanation-Based Approach,""",
p993b2fdd68332597aeb137c556e7409f,"PRODIGY 2.0: The Manual and Tutorial,",
p6b91888b0b2b0e40145768f4dd3b810d,"C.A., Kuokka, D.R., ""Acquiring Effective Search Control Rules: Explanation-Based Learning in the PRODIGY System,""",
pb7ac5c90e3eb8e63f77f9a389db47860,"Learning Search Control Knowledge: An Explanation-based Approach,",
p3600708f482950fc7573b2537c06b2f6,"""Explanation-Based Generalization: A Unifying View,""",
pfdc5a29dc61fc2e663cf62149bdec7d2,"""Learning by Experimentation: Acquiring and Refining Problem-Solving Heuristics,""",
p0e5f855b28074d318f18d6b8b95b0be0,"An Integrated Approach to Empirical Discovery,",
p9812f74fe1da77b5f711bb6dfdab141b,"""Explanation-Based Learning: A Problem-Solving Perspective,""",
p9db8c4d58b4582fd02cce011ab47366e,"Automated Design of Experiments for Refining Theories, M. S.",
p60b03e5f023fe9ba4249bb49d1135d3b,"Explanation-Based Theory Revision: An Approach to the Problems of Incomplete and Incorrect Theories,",
p31e49eff6b78f33acaf565cbb6b07947,"Learning from the Environment Based on Percepts and Actions,",
pacf8d9f31bb32b978c5f03d574f322d3,"""Rule Creation and Rule Learning through Environmental Exploration,""",
p83aba78f41f68a0baab43416ecf352ca,"A computational model of skill acquisition,",
p18a7386a9ddbecbaa4ca9b5d2707c477,When won't membership queries help? In Proc.,
pa5ff334c2d8938ddf517ceb531357deb,Learning regular sets from queries and counter-examples.,
p27df80909ba878cd6ff5ddc929966163,Exact learning boolean functions via the monotone theory.,
pd9f11c104b997710291765fa4a36de81,Training issues in incremental learning.,
p9c9d168673cd110e6db0366a4ed34eb4,An experimental comparison of the nearest-neighbor and nearest-hyperrectangle algorithms.,
pac7fede63f19d1a3980886d2c8836b4a,First nearest neighbor classification on frey and slate's letter recognition problem.,
p1edbb8a632ebb3ca5471ca5c2abb47f5,Knowledge repair mechanisms: Evolution versus revolution.,
pa4c46f5f5d5b0b7f316f86ad81ecb114,Approximations of Functions.,
p16762ded11e7201566770ba524157f24,Learning efficient classification procedures and their application to chess end games. In Machine Learning.,
p7c5d31ddd6264f5e108ed34a22dcc39b,Ronald 1987. Learning decision lists.,
p5f936eeb39b557bd085a099c95ca33b3,A case study of incremental concept learning.,
p69b1192bb1be8750a44c5bda266f5b72,Complementary discrimination learning: A duality between generalization and discrimination.,
p5e9d4944dbf6f4bf6c760f596a9ab069,Complementary discrimination learning with decision lists.,
pb495da4c5fb0349de5c03d98692346b2,Learning finite state automata using local distinguishing experiments.,
p7437528d572e4ef3e0028bb4f02eebde,Autonomous Learning from the Environment.,
pf0aff9f194d0bfed8db787caafd37996,Cognitive control of real-time event-driven systems.,
pd60937a43d79d09a43513353b817e065,The World I See It. Translated by Alan Harris.,
pb10194fd54ff36598b17070f394f2733,"Processes of scientific discovery: The strategy of experimentation,",
pc4b81f9e90454d65f15e3093c7545cfc,The Mentality of Apes.,
p38ad83e2f9f7afc7bfd72e84fad42aa2,"Learning to use a lever. Child Development,",
p69b0ad1a30e692f8b9df19f5e17cd333,Scientific Discovery|Computational Explorations of the Creative Processes.,
p4df0ee2218d2578cb4663e30af95adfd,AM: an AI Approach to Discovery in Mathematics as Heuristic Search.,
p531b87640c07bbbc0036fb8adc6373ea,"1865. Experiments in plant-hybridization. Reprinted in Classic Papers in Genetics Edited by Peters, J.A.",
p525899f6d083098b70d665b12a83cc75,1843. A System of Logic.,
p693a56c705312a5610522768d86f04ca,The Construction of Reality in the Child.,
pbb30831c0630e0a81fdc3c5658566365,The Logic of Scientific Discovery.,
peccc76f4414733dcb2e520ad08b60620,Functional transformation in ai discovery systems.,
pc9f22023f893071b596264b8795d4d57,Fitness requirements for scientific theories containing recursive theoretical terms.,
p68b9feb1d49c2298fbaea5abb4370106,Autonomous Learning from the Environment. W.H.,
p213c688ec81655e92db47fe197e5087a,The Model-assisted Global Query System.,
pdb8ea5bf9eb514e1745ac9a10ee3f954,An algorithm for finding canonical sets of ground rewrite rules in polynomial time.,
p14b8c6915bce839d538126fd10ea7a9b,Estimating the robustness of discovered knowledge.,
p06b69c185a961051c403e445a5c90823,Using inductive learning to generate rules for semantic query optimization.,
pf61aa600f731272cde83f45fb0a45cfd,Integrating enterprise information models in Carnot.,
p767207b6f5fb81f10aff0de0b64cdb3b,"Cambridge, MA. Open M/SQL Server User Guide,",
p528184c948d0cedab64c06026f3a5592,Classifying schematic and data heterogeneity in multidatabase systems.,
p9bffae0b343b03faab57e617bba059de,The intelligent database interface: Integrating AI and database systems.,
p7c59d0469f836e7e7583169e2701b058,Query processing in heterogeneous distributed database management systems.,
p5baf2c0af7d5d18a98817a0b16d3d43c,"Federated database systems for managing distributed, heterogeneous, and autonomous databases.",
pe16a291ce7e036475014c1591e3c97b7,A metadata approach to resolving semantic conflicts.,
p702ac4b4e84a92228edde8467ea3c9ba,Mapping a relational query language into a knowledge representation query language.,
p9549947268f45b05cecfb0870bb2b51c,Model driven enterprise information management in Carnot. In Enterprise Integration Modeling:,
p4eef70d552bbab47161045a043f8787d,Learning from the Environment Based on Actions and Percepts.,
p17d70229fa024120df683af0a5a515a9,Learning arm kinematics and dynamics.,
pddf3982abcaf5f2b1ad63c3cd4b315b8,Minimum complexity density estimation.,
p22b5b990b7187d551dae114fa5826dc3,Projection pursuit regression.,
pa303d9d4fa301686170d8cb8572dddc9,Logical Fundations of AI.,
pf0e96c282ad7b97df6abffea7f7f5e58,"Adaptive Filtering, Prediction, and Control.",
p84f8ac1d5c9fca267f0c1483b361d6ee,Understanding written problem instructions. In Knowledge and Cognition.,
p9ff586a856a5d01992d653ff8c694eef,"E.S.; and Tuck, C.M. 1990. Correcting and extending domain knowledge using outside guidance.",
p388bf72af61f849ab57c2e02967b695d,"1865. Experiments in plant-hybridization. In Peters, J.A., editor 1865, Classic Papers in Genetics.",
